class_id,support,predicted,precision,recall,f1,roc_auc,average_precision
167,50,26,0.46153846153846156,0.24,0.3157894736842105,0.9915023023023022,0.20463297596030922
168,50,27,0.037037037037037035,0.02,0.025974025974025972,0.9845281281281281,0.06691861517296542
169,50,53,0.5283018867924528,0.56,0.5436893203883495,0.995618018018018,0.3911917678080362
170,50,0,0.0,0.0,0.0,0.9705311311311311,0.20597132101185636
171,50,100,0.37,0.74,0.49333333333333335,0.9967027027027027,0.40781355087872856
172,50,51,0.5098039215686274,0.52,0.5148514851485149,0.9961913913913913,0.35806700248492973
173,50,68,0.14705882352941177,0.2,0.16949152542372883,0.9760272272272272,0.10476885950201804
174,50,0,0.0,0.0,0.0,0.9755059059059058,0.06982148082878933
175,50,0,0.0,0.0,0.0,0.9318882882882882,0.1083102961441531
176,50,0,0.0,0.0,0.0,0.9787605605605605,0.16591775303078893
177,50,78,0.3717948717948718,0.58,0.453125,0.9871433433433434,0.3142169798642864
178,50,151,0.2052980132450331,0.62,0.30845771144278605,0.9899805805805806,0.1811558561244672
179,50,63,0.4603174603174603,0.58,0.5132743362831858,0.99236996996997,0.3004610323069294
180,50,0,0.0,0.0,0.0,0.9913547547547548,0.24741057740898625
181,50,31,0.0,0.0,0.0,0.9880358358358359,0.06431162800794363
182,50,39,0.8461538461538461,0.66,0.7415730337078651,0.9902226226226226,0.5733247548804046
183,50,42,0.30952380952380953,0.26,0.2826086956521739,0.9892782782782783,0.13858798481526746
184,50,0,0.0,0.0,0.0,0.9861311311311312,0.0668126172802492
185,50,174,0.022988505747126436,0.08,0.03571428571428571,0.9881219219219219,0.09519054628935444
186,50,79,0.012658227848101266,0.02,0.015503875968992248,0.9903761761761762,0.11366703485367888
187,50,71,0.08450704225352113,0.12,0.09917355371900827,0.9560010010010009,0.07357864182289178
188,50,18,0.05555555555555555,0.02,0.029411764705882353,0.9898832832832832,0.13829759796306923
189,50,76,0.02631578947368421,0.04,0.031746031746031744,0.9879053053053053,0.10020676552500489
190,50,68,0.3382352941176471,0.46,0.3898305084745763,0.9909893893893894,0.20024458328140038
191,50,93,0.34408602150537637,0.64,0.4475524475524476,0.9904072072072072,0.24608557579015378
192,50,146,0.136986301369863,0.4,0.2040816326530612,0.9864896896896898,0.08281177033917825
193,50,40,0.075,0.06,0.06666666666666665,0.9839363363363364,0.07655881735441633
194,50,22,0.045454545454545456,0.02,0.027777777777777776,0.9786520520520521,0.08126770633390183
195,50,0,0.0,0.0,0.0,0.9918492492492492,0.19449697915721267
196,50,183,0.14207650273224043,0.52,0.22317596566523606,0.9881255255255255,0.1218327277901756
197,50,0,0.0,0.0,0.0,0.9901817817817817,0.11676250713901862
198,50,0,0.0,0.0,0.0,0.9912580580580581,0.13892268065568641
199,50,0,0.0,0.0,0.0,0.9885301301301301,0.09929741140184056
200,50,0,0.0,0.0,0.0,0.9871201201201201,0.06898284623754372
201,50,63,0.06349206349206349,0.08,0.07079646017699115,0.9675209209209209,0.06785235427144269
202,50,44,0.0,0.0,0.0,0.9831837837837838,0.04332986334032027
203,50,36,0.0,0.0,0.0,0.9886630630630631,0.09138966721965719
204,50,113,0.18584070796460178,0.42,0.25766871165644173,0.9869293293293293,0.11238337517555985
205,50,86,0.20930232558139536,0.36,0.2647058823529412,0.9835667667667668,0.10839074210497991
206,50,26,0.15384615384615385,0.08,0.10526315789473685,0.9892438438438438,0.08859822736134167
207,50,73,0.0273972602739726,0.04,0.03252032520325203,0.9815959959959959,0.049363614374193496
208,50,0,0.0,0.0,0.0,0.9888510510510511,0.0653947309092005
209,50,166,0.03614457831325301,0.12,0.055555555555555546,0.983180980980981,0.06385617909933464
210,50,32,0.125,0.08,0.09756097560975609,0.9705215215215215,0.039746630645853535
